FOTNUM;VAR1;SERIES;COUNTRY;LOCALIS;CHRONOL;SEX;ANTER_AREA;MIN_AXIS_ANT;MAJ_AXIS_ANT;ANT_PERIM;ANT_COMPACT;ANT_SH_FACT;L_POST_AREA;L_POST_MIN_A;L_POST_MAJ_A;L_POST_PERIM;L_POST_COMPA;L_POST_SH_FA;R_POST_AREA;R_POST_MIN_A;R_POST_MAJ_A;R_POST_PERIM;R_POST_COMP;R_POST_SH_FA;NOSE_ANGLE;NOSE_SLOPE;POST_AREA;G_OP;EU_EU;BA_B;N_PR;ZY_ZY;ZM_ZM;FT_FT;OL_ALV;ENM_ENM;ID_GN;KLD_KLD;GO_GO;N_NS;APT_APT;NOSINDEX;NOSEINDEX2;VOLUME;VOLUME2;VOLUME3;FACE;CRANSIZE;WIELK(1);WIELK(2);WIELKTSQUARE;WIELKPROB;BASE1;BASE2;BASEFIN;NOSE_SL2;NOSE_AN2;BASEIND;TEMP_YEAR;PERCP_YEAR;MIN_TEMP;MAX_TEMP;MIN_PERC;MAX_PERC;P_T_MAX;P_T_MIN;POST_PERIM;MAJ_AXIS_POS;MIN_AXIS_POS;PROGNATH;POSTINDEX2;ANTER_AREA2;CLUSTER;PALATE;FACTOR(1);FACTOR(2);TSQUARE;PROB;GLOWNY;WYS_DL;WYS_SZER;CZOL_CIEM;GRN_TWARZ;TWARZ_GRN;JARZ_ZUCHW;CZOL_TWARZ;SZCZ_JARZ;NOS_TWARZ;TWARZ_NOS;PODNIEB;ZUCHW_JARZ;ZUCIE;PRZELICZNIK;ANTER_POPR;ROZNICA
108;270/001;Nubia;148;270;C-group;female;562,293952825781;27,6166186225916;29,3195408903573;98,4025950628666;17,2206559690794;0,729726593279768;170,673689002185;12,1876447924821;17,9277378413891;50,8551425575106;15,1531588709705;0,829290494566979;161,775505992855;12,7959826104178;17,1305130222361;49,6720566269753;15,2514634054825;0,82394523595958;19,3560564249271;26,0773026950405;332,44919499504;170;133;126;65;;85;91;41;38;28;109;88;51;24;47,0588235294118;94,1918522048696;18342,2345303268;179005,612984556;179000,389430922;5720;143;;;;;24,9595950506187;6,01029657248944;18,9492984781292;0,455134792067648;0,337826914816781;78,9554103255385;36,969;28,633;23,014;38,96;2,99;149,224;122,023;-21,549;50,2635995922429;35,0582508636252;24,9836274028998;6,72124627011341;71,2631885146948;748,659322372594;;107,894736842105;-0,271604955540899;-0,53425546668331;0,359198155555376;0,83653647266562;78,2352941176471;74,1176470588235;94,7368421052632;68,421052631579;;76,4705882352941;;;;;28,2352941176471;92,6829268292683;103,529411764706;;1,078658264;606,523019012754;142,13630335984
109;65/056;Nubia;148;65;C-group;female;672,796022117164;27,5045153245991;35,6019128213041;108,585233417093;17,5250039070403;0,717053798162687;185,6605301303;11,2142513841473;21,9635361406214;57,2204656291967;17,6353136798877;0,71256859063928;200,097598129368;11,6621563379143;21,6714681144333;58,0298468895653;16,8291032051731;0,746704709166938;18,9281453704488;31,8490513190553;385,758128259669;177;127;126;68;118;85;95;43;36;34;97;89;47;25;53,1914893617021;77,2557234850047;22758,9142331019;221816,271823094;221803,648484493;6120;143,333333333333;-2,45128986720342;-0,965158355638883;1,69508981138143;0,434724537348476;29,1969696969697;10,7824873093416;18,4144823876281;0,555870809154158;0,330358458010453;73,6579295505124;36,969;28,633;23,014;38,96;2,99;149,224;122,023;-21,549;57,625156259381;43,6350042550548;22,8764077220616;12,9209059486065;52,4267342529513;891,039024807356;;119,444444444444;0,13511488830723;-0,983369913078875;0,985272418991029;0,613375991916624;71,7514124293785;71,1864406779661;99,2125984251969;74,8031496062992;57,6271186440678;80;75,4237288135593;80,5084745762712;72,0338983050848;21,1864406779661;29,4117647058824;83,7209302325581;104,705882352941;-1,41504699252104;1,03565646;696,785546567944;194,253478239413
110;025/258;Nubia;148;25;Meroitic;female;622,505127866065;30,2070072295669;30,9472619026471;108,123890893546;18,7802079993061;0,669128404478985;193,435868547544;12,232550753245;20,8934685554075;56,2080108433946;16,3327541406554;0,7693969128623;209,261622164574;12,5482371544607;21,8465182587232;58,4070212886942;16,3019864824287;0,770849039036071;14,5205233007249;22,6198649480404;402,697490712117;180;136;125;63;122;99;90;43;37;;;;46;25;54,3478260869565;97,6080123811634;22041,8562994309;215858,07359497;215844,393202171;5953,5;147;;;;;19,1666666666667;6,54623021768257;12,6204364489841;0,394791119699762;0,253430940710204;50,4817457959364;36,969;28,633;23,014;38,96;2,99;149,224;122,023;-21,549;57,3075160660444;42,7399868141308;24,7807879077057;8,09934164731552;57,9803358748642;778,583832656815;;116,216216216216;0,492041836361743;-0,835110611455094;0,939514902095138;0,627423505667765;75,5555555555556;69,4444444444444;91,9117647058824;66,1764705882353;51,6393442622951;63,6363636363636;;73,7704918032787;81,1475409836066;20,4918032786885;25,2525252525252;86,046511627907;;;1,057783562;658,475691517432;120,108141139384
111;280/243;Nubia;148;280;Meroitic;male;641,996123584028;29,8174987900657;32,2448547157985;102,953895164284;16,510231355176;0,761126258259223;200,554579864859;12,9986311071118;21,9061741752569;58,821072672139;17,2517555701419;0,728411121017048;199,520972458886;13,3633665394346;20,5256812345056;57,3260325915844;16,4708199453497;0,762947482642301;25,7450268862826;25,8680057682159;400,075552323745;184;136;124;67;121;91;87;40;35;31;107;96;49;25;51,0204081632653;92,4721139322003;20841,4335181555;203823,435453319;203823,3798099;5963;148;-2,04900676753078;-0,083253761261405;0,797050542280803;0,674800931155674;23,7593175153292;0,105173095117691;23,6541444202115;0,451481871580253;0,449335485180096;94,6165776808462;36,969;28,633;23,014;38,96;2,99;149,224;122,023;-21,549;58,0735526318617;42,4318554097625;26,3619976465464;0,1229788819333;62,1278456762491;920,858103664022;;114,285714285714;-0,935996168895349;-1,28599197203886;2,52986418033517;0,286513057312468;73,9130434782609;67,3913043478261;91,1764705882353;63,9705882352941;55,3719008264463;73,6263736263736;79,3388429752066;71,900826446281;75,2066115702479;20,6611570247934;27,4725274725275;87,5;105,494505494506;-1,13362921581592;1,145751788;735,568206485469;185,289897178553
112;250/045c;Nubia;148;250;Meroitic;male;921,963541370265;29,8666211586447;43,3288684707823;127,96037566598;17,7597670687098;0,707575193173526;205,297671517697;11,8984185122101;23,0039495745651;59,0438872644958;16,9811016244379;0,740020929871511;192,174599325322;11,6407060467537;21,5114152164591;56,7403851287016;16,7528451515245;0,750103669000704;22,8726220564114;28,0761986109928;397,472270843019;189;134;136;62;128;92;93;41;35;35;117;88;48;24;50;68,930074134718;27048,4341503723;259624,655921672;259613,526104827;5735;153;-0,715715259729268;-0,349906829274999;0,170383144774857;0,919129487105291;25,6039940996255;4,3713633253867;21,2326307742389;0,490022107205682;0,399202563448655;88,4692948926619;36,969;28,633;23,014;38,96;2,99;149,224;122,023;-21,549;57,8921361965987;44,5153647910242;23,5391245589638;5,20357655458134;52,8786513813093;1280,31577035371;;117,142857142857;-0,523314217445608;-1,30376923270101;1,9736719823185;0,376597377308056;70,8994708994709;71,9576719576719;101,492537313433;69,4029850746269;48,4375;67,3913043478261;68,75;72,65625;71,875;18,75;26,0869565217391;85,3658536585366;95,6521739130435;-0,675533091782123;1,058951052;976,314262039688;304,001508314018
113;250/044a;Nubia;148;250;Meroitic;male;976,549047929485;33,4397075215753;43,5703633201678;139,064587492382;19,8033673120972;0,634557265757667;217,417551335106;13,4634799876786;20,7933423246883;58,9267126872248;15,9709160865803;0,786828416493789;202,057441736423;13,3889984355799;19,6500064909397;57,5210501600531;16,3749040029488;0,767416444829004;26,2641317965115;35,394795844987;419,474993071529;182;129;127;64;126;95;92;48;35;;;;50;28;56;76,7487461048936;33504,5769840243;321520,705620441;321503,758795163;5984;146;;;;;35,5263157894737;8,03615075788751;27,4901650315862;0,617755725566232;0,458395575026859;98,1791608270935;36,969;28,633;23,014;38,96;2,99;149,224;122,023;-21,549;58,223881423639;40,443348815628;26,8524784232585;9,13066404847557;66,3952892369839;1408,68165695167;;137,142857142857;0,382538629849549;-0,64204495077597;0,558557522144088;0,757750333140097;70,8791208791209;69,7802197802198;98,4496124031008;71,3178294573643;50,7936507936508;67,3684210526316;;73,015873015873;75,3968253968254;22,2222222222222;29,4736842105263;72,9166666666667;;;1,064984422;1040,00952336383;368,672133587837
114;250/033;Nubia;148;250;Meroitic;female;956,987008096858;35,0813844227558;39,1592457558592;128,355391354731;17,2156009960783;0,729940861037717;198,723335173221;13,1315060166472;19,7533490565651;56,2162342932961;15,9028379599409;0,790196733816553;190,965946759818;12,7655906245058;19,1369825496169;55,4861563801024;16,1217934510038;0,779464806601695;19,9371657757545;26,8278740103145;389,689281933039;178;122;124;67;119;;88;44;37;30;108;93;48;27;56,25;89,5864660965968;29626,8783806577;283335,245522646;283330,866256169;;141,333333333333;;;;;24,2758620689655;5,80074015417185;18,4751219147937;0,468234732790203;0,347969186302846;68,4263774621988;36,969;28,633;23,014;38,96;2,99;149,224;122,023;-21,549;55,8511953366992;38,890331606182;25,8970966411531;6,89070823455997;66,5900638323085;1283,30944403985;;118,918918918919;0,205247912620625;-0,575567909367727;0,373405123929059;0,830657553361222;68,5393258426966;69,6629213483146;101,639344262295;72,1311475409836;56,3025210084034;;78,1512605042017;73,9495798319328;;22,6890756302521;;84,0909090909091;;;1,11166824;1063,8520629939;219,457381045954
115;250/029;Nubia;148;250;Meroitic;female;883,025832724047;33,0614779386031;40,6098330063141;125,776071099057;17,915240386924;0,701434663613618;153,095752614213;11,0488980360211;19,3418992838491;53,1982689462635;18,4855279820235;0,679795060578174;178,66896056155;12,8981878450275;20,4362051425456;55,2106242684277;17,0606747950459;0,736569377549369;18,5238153595785;30,3581154587666;331,764713175764;178;133;130;68;;91;95;46;37;32;102;91;49;27;55,1020408163265;81,4124941943559;27940,1825556957;265749,258233758;265688,309269051;6324;147;;;;;28,7;10,2672512380153;18,4327487619847;0,529849069456066;0,323301568056143;68,2694398592025;36,969;28,633;23,014;38,96;2,99;149,224;122,023;-21,549;54,2044466073456;39,7781044263947;23,9470858810486;11,8343000991881;60,2016768429986;1163,56208528442;;124,324324324324;0,665099213914389;-0,466208296185078;0,65970713978133;0,720687848320632;74,7191011235955;73,0337078651685;97,7443609022556;71,4285714285714;;74,7252747252747;;;;;29,6703296703297;80,4347826086957;100;;1,028909513;908,553679514519;255,008405769898
116;250/034;Nubia;148;250;Meroitic;male;679,152604539672;28,4708402396125;36,3985128941823;112,341028463957;18,5827258733605;0,676239357992889;208,697385483301;11,9544103093488;22,4910925834257;59,5386884429895;16,9856244883097;0,739823880070347;205,637573450281;11,9168656950885;22,0737923841676;58,2894785901662;16,5225802722037;0,760557395233229;28,095714953302;40,3893506813394;414,334958933583;188;136;146;69;132;104;98;46;41;34;116;98;48;26;54,1666666666667;78,2197896996035;25150,2139598848;245759,63672436;245759,089456993;6969;156,666666666667;2,32570283255749;-0,491277182854691;1,16665317329672;0,562847094558367;40,8358208955224;10,4601074492823;30,3757134462401;0,704927152131987;0,490362731636924;116,829667100923;36,969;28,633;23,014;38,96;2,99;149,224;122,023;-21,549;58,9140835165779;44,5648849675933;23,8712760044373;12,2936357280374;53,565214006041;998,996744042503;;112,19512195122;-0,20268165071616;1,03691723699537;1,11627720791513;0,574890063961151;72,3404255319149;77,6595744680851;107,352941176471;72,0588235294118;52,2727272727273;66,3461538461538;74,2424242424243;74,2424242424243;78,7878787878788;19,6969696969697;25;89,1304347826087;94,2307692307692;0,631965382704835;1,050965384;713,765877824636;285,230866217867
117;250/042y;Nubia;148;250;Meroitic;female;568,53910126325;24,9161759175306;30,9332006749316;97,0644258898039;16,5714244673469;0,758315655912412;237,959096088017;13,7742422987976;22,1438149780832;61,8926018701589;16,0981203460325;0,780611049255592;202,86480966517;13,0312951816923;20,4706333161697;57,9866358387785;16,5748309992692;0,758159803554753;19,3518851654189;29,7448812969422;440,823905753187;181;139;132;58;116;90;88;44;36;29;104;92;44;26;59,0909090909091;80,5483279256092;22205,9861543616;218577,136969422;218519,611701845;5162;150,666666666667;-2,45617327774802;-0,076042671045812;1,14278177361869;0,569469890317951;25,1428571428571;8,06995152482051;17,0729056180366;0,519146114246523;0,337754112604407;65,6650216078332;36,969;28,633;23,014;38,96;2,99;149,224;122,023;-21,549;59,9396188544687;42,6144482942529;26,8055374804899;10,3929961315233;62,9024627877323;756,935296074415;;122,222222222222;0,269649839093413;-0,890870724475552;0,866361683450698;0,65056015644858;76,7955801104972;72,9281767955801;94,9640287769784;63,3093525179856;50;64,4444444444444;79,3103448275862;75,8620689655172;77,5862068965517;22,4137931034483;28,8888888888889;81,8181818181818;102,222222222222;-1,38566821689552;1,027308776;584,065208226889;172,870087847526
118;250/009;Nubia;148;250;Meroitic;female;904,242548501195;32,7348091470659;40,1200617269423;125,588221773324;17,442666764939;0,720438610890536;219,687891494965;14,098500977597;20,5369125910221;58,9202329705152;15,8023905171822;0,795219596724655;206,224248210309;14,1365369880694;20,2569557548019;57,7309187308608;16,1613341129041;0,777557751517897;36,6819312534798;37,8749836510982;425,912139705273;185;125;128;60;;91;91;41;41;;;;46;27;58,695652173913;59,7482085319514;27268,1711082326;263124,962007916;263114,502875453;5460;146;;;;;35,7777777777778;0,95798231385066;34,8197954639271;0,661043168850687;0,640220476363433;128,962205421952;36,969;28,633;23,014;38,96;2,99;149,224;122,023;-21,549;58,325575850688;40,7938683458241;28,2350379656664;1,19305239761841;69,21392628497;1444,41197233175;;100;-1,77869664453414;0,932567000729925;4,03344296412741;0,137365458526827;67,5675675675676;69,1891891891892;102,4;72,8;;65,9340659340659;;;;;29,6703296703297;100;;;1,159321943;1048,30822827168;396,10374406007
119;025/258x;Nubia;148;25;Meroitic;female;688,546347197083;28,8284048865681;35,9536402370577;112,33869068909;18,3284414725488;0,685621340645918;223,876388138103;14,9862992063925;21,9330536829754;61,4276634853216;16,8546485524781;0,745572983929798;227,116277980912;14,5733619635532;22,5122137663403;61,0021577333972;16,3848372349736;0,766951202147807;22,7443598606215;32,4210647625069;450,992666119015;169;125;126;62;117;97;83;39;35;25;111;83;48;25;52,0833333333333;80,1821587368905;22221,0107596639;217706,478188864;217706,016942481;5580;140;-4,00156096834272;-1,27503713430153;4,00185406448614;0,142836064323484;30,4864864864865;8,18470578452838;22,3017807019581;0,56585432710806;0,396963965826284;89,2071228078324;36,969;28,633;23,014;38,96;2,99;149,224;122,023;-21,549;61,2149106093594;44,4452674493157;29,5596611699457;9,67670490188545;66,508006063086;954,752259351433;;111,428571428571;-0,85307567954608;-1,46470533427839;2,87309983129659;0,242127086625073;73,9644970414201;74,5562130177515;100,8;66,4;52,991452991453;63,9175257731959;70,9401709401709;70,9401709401709;82,9059829059829;21,3675213675214;25,7731958762887;89,7435897435897;85,5670103092784;-1,45036041892831;1,046675197;720,684383596137;234,067875755296
120;025/297;Nubia;148;25;Meroitic;male;600,332678069487;25,8829443243812;31,0241293786363;98,6756330518705;16,2191413425947;0,774786429745043;181,932726779326;12,6375714439161;18,9708908489076;52,7182408587751;15,2760471875676;0,822619258769136;170,781444780787;12,312233483206;18,5317650167879;51,8941613512083;15,7687153062908;0,79691784462276;13,2605653041996;24,5277204802581;352,714171560113;187;129;130;65;126;96;89;43;42;35;116;91;46;25;54,3478260869565;83,4284308464899;20490,5072670364;199918,147288387;199910,011420455;6012,5;148,666666666667;-0,40380576418013;-1,05912239589624;0,705516406904755;0,705876962425911;20,9902912621359;9,16428775736328;11,8260035047726;0,428089480389348;0,231440525234007;47,3040140190906;36,969;28,633;23,014;38,96;2,99;149,224;122,023;-21,549;52,3062011049917;37,5026558656956;24,9498049271221;11,2671551760585;66,5281014135968;738,036914237576;;102,380952380952;0,523300613544188;0,601343762740861;0,63545785312306;0,729402687290049;68,9839572192513;69,5187165775401;100,77519379845;68,9922480620155;51,5873015873016;67,7083333333333;72,2222222222222;70,6349206349206;76,1904761904762;19,8412698412698;26,0416666666667;97,6744186046512;94,7916666666667;-0,314207538623617;1,061027967;636,969760935733;101,067153301843
121;025/270;Nubia;148;25;Meroitic;female;700,75106689251;28,2166746654058;36,834714040691;115,02905761938;18,8821462027573;0,665516010702434;233,572766568299;12,9586685669423;23,3525477699768;63,0132768013565;16,9997260878584;0,739210181941364;253,379723750533;13,2518534532854;24,3390273824094;65,6981986726857;17,0347226090012;0,737691531749337;17,3693038924174;25,9249015075544;486,952490318832;180;136;135;65;125;89;87;43;37;;;;48;25;52,0833333333333;76,6034850555243;25535,6264800439;250654,227800115;250637,128861215;5720;150,333333333333;;;;;23,3333333333333;7,22127266855949;16,1120606647738;0,452474889562067;0,30315154170215;64,4482426590953;36,969;28,633;23,014;38,96;2,99;149,224;122,023;-21,549;64,3557377370211;47,6915751523863;26,2105220202277;8,55559761513708;54,9583903162743;909,945944344049;;116,216216216216;0,25164589889102;-0,739801259425868;0,610631561876769;0,738435247856717;75,5555555555556;75;99,2647058823529;63,9705882352941;52;73,0337078651685;;69,6;71,2;20;28,0898876404494;86,046511627907;;;1,054057718;738,632070454785;171,313873889265
122;025/258;Nubia;148;25;Meroitic;male;783,303537223638;30,6057567521657;38,0146976291417;119,068259808112;18,0993061055006;0,694301236804881;194,711776434589;12,7442632737742;20,4466715987245;56,0633389893505;16,1423106305576;0,778474092213965;182,220625676734;11,7425550751663;19,9823536144458;56,4615423586442;17,4947580916138;0,718293476740493;30,32360686255;39,8055710922652;376,932402111323;192;136;139;63;124;90;91;46;39;;;;47;26;55,3191489361702;80,5103253766345;26685,4266047041;257813,60167852;257802,309696589;5701,5;155,666666666667;;;;;39,1666666666667;7,84989429175476;31,3167723749119;0,694738276196703;0,529246780831845;120,449124518892;36,969;28,633;23,014;38,96;2,99;149,224;122,023;-21,549;56,2624406739973;40,4290252131703;24,4868183489405;9,4819642297152;60,5674220929857;1178,78042377806;;117,948717948718;-0,360658158637866;0,520010909091334;0,400485652966051;0,819566871104552;70,8333333333333;72,3958333333333;102,205882352941;66,9117647058823;50,8064516129032;70;;73,3870967741936;72,5806451612903;20,9677419354839;28,8888888888889;84,7826086956522;;;1,09157361;855,033469852976;323,746953925088
123;025/245e;Nubia;148;25;Meroitic;male;743,731817488899;31,0366579640366;37,6902537886195;122,595042414622;20,2082848564795;0,621842511801786;188,365664906142;11,8156254265673;21,0007880936014;56,6552494589482;17,0403523001659;0,737447817568703;208,136465358023;12,2517487583126;21,9283997839521;59,2159758725319;16,8472727376463;0,745899399270651;24,7171942569605;33,0706778227617;396,502130264165;191;132;127;62;127;95;92;42;42;27;106;91;47;25;40,9836065573771;82,346640959494;23944,9129028143;232585,319879965;232561,98186366;5797;150;-1,06353603408963;0,505841816739199;0,367520502879896;0,833825657557185;30,6046511627907;6,90137113586977;23,7032800269209;0,577192213873461;0,431396421638994;94,8131201076837;36,969;28,633;23,014;38,96;2,99;149,224;122,023;-21,549;57,9356126657401;42,9291878775535;24,0673741848799;8,35348356580116;56,0629617628153;1054,71561282372;;100;-0,613765873344578;0,906316478613625;1,19811810668903;0,552095017310971;69,1099476439791;66,4921465968586;96,2121212121212;69,6969696969697;48,8188976377953;65,2631578947369;71,6535433070866;72,4409448818898;74,8031496062992;19,6850393700787;26,3157894736842;100;95,7894736842105;-0,357473257646563;1,08197662;804,700438073096;250,015174750626
124;025/242;Nubia;148;25;Meroitic;male;948,009912506954;31,4954072327717;41,8584164340294;125,888940046744;16,7171513894655;0,751705258964036;212,619513448092;11,7277563886671;22,434500118106;60,6367050828413;17,2929094967622;0,726677637254276;218,783878646571;12,3480517159615;22,6036967968001;61,0783974227386;17,0513963588536;0,736970178271316;21,6147789427862;35,215005104193;431,403392094663;184;134;136;67;128;96;88;49;37;35;114;89;51;27;52,9411764705882;75,2427108235443;33795,6259627396;325457,788964382;325455,15766586;6164;151,333333333333;-0,004481107748323;-1,89285410965569;2,15510215078758;0,347541023628585;35,996548839155;12,3384116018905;23,6581372372645;0,614617785174777;0,377249059642359;87,6227305083871;36,969;28,633;23,014;38,96;2,99;149,224;122,023;-21,549;60,85755125279;45,0381969149061;24,0758081046285;13,6002261614068;53,4564208911753;1297,2229848886;;132,432432432432;0,915143938201882;-0,127829018071799;0,853828685488851;0,654609711345451;72,8260869565217;73,9130434782609;101,492537313433;65,6716417910448;52,34375;69,7916666666667;69,53125;68,75;75;21,09375;28,125;75,5102040816327;92,7083333333333;-0,634599814418166;1,01869081;965,728985659738;331,493999228863
125;332/026;Nubia;148;332;X-group;female;534,982046188268;25,8366811740804;28,7365795612898;90,9418402435591;15,4592445967328;0,812870935298805;160,258380646336;12,5161552092688;17,2196820000076;49,0752519368862;15,0281086265544;0,836191095408679;174,241092627943;13,5204648816777;17,952636817997;50,9660348426776;14,9077159033406;0,842944063050144;16,1569079119667;27,1811110854772;334,49947327428;178;125;123;58;116;92;95;49;35;36;101;81;44;25;56,8181818181818;89,9086863103366;21302,2972268324;208356,826894284;208341,923638376;5423;142;-2,718733909507;-2,1391998453634;4,14845383298048;0,13318602464404;22,5945945945946;8,57202416462666;14,0225704299679;0,474399882791907;0,28199124000534;56,0902817198717;36,969;28,633;23,014;38,96;2,99;149,224;122,023;-21,549;50,0206433897819;35,1723188180046;26,0366200909465;11,0242031735106;74,025884462353;683,850853631529;;140;1,40573481821567;-0,90187171084867;2,78946296197294;0,252257477638489;70,2247191011236;69,1011235955056;98,4;76;50;63,0434782608696;69,8275862068966;81,8965517241379;79,3103448275862;21,551724137931;27,1739130434783;71,4285714285714;88,0434782608696;-1,41088306397589;1,064019661;569,231415426327;114,619438205201
127;025/314,1;Nubia;148;25;Meroitic;male;592,461149879984;29,0445168836526;30,129292746515;98,2582915601087;16,2959071025452;0,771136613339953;234,993740031497;13,0020679913281;22,4185463258133;61,234121765398;15,9562449105113;0,787551876073359;208,767435452003;13,1054506287887;19,7196420126527;56,956375917056;15,5389596590164;0,808700896978492;26,5736683795266;34,6409475119163;443,7611754835;197;139;;54;132;91;92;45;41;27;115;88;42;26;61,9047619047619;96,3995973221511;23315,0023206784;229315,972626516;229282,794195212;4941;112;;;;;29,0181818181818;5,95301568074727;23,0651661374345;0,604598590093477;0,463798007555846;88,7121774516713;36,969;28,633;23,014;38,96;2,99;149,224;122,023;-21,549;59,095248841227;42,138188338466;26,1075186201167;8,06727913238965;61,956908091097;857,497526118878;;109,756097560976;-0,244535372034799;0,907672885313324;0,883667614909212;0,64500999030234;70,5583756345178;;;66,1870503597122;40,9090909090909;59,3406593406593;66,6666666666667;69,6969696969697;68,9393939393939;19,6969696969697;28,5714285714286;91,1111111111111;96,7032967032967;-0,325001673480736;1,047293176;620,480519314421;237,017006804457
128;63/004:6;Nubia;148;63;X-group;female;643,662559313246;30,0864210540905;31,4881176374574;102,720305293209;16,3928458582211;0,766576512891268;184,453245921285;13,853358647813;18,5707622363218;53,4231490259066;15,4729337377027;0,812151775958223;193,961346059617;12,8345582906239;19,540323923587;54,751255556239;15,4551411705671;0,813086757065065;14,4704272321285;20,7540713187994;378,414591980902;182;128;128;62;128;91;92;41;42;;;;46;27;58,695652173913;95,5484903876901;20952,58160153;204431,978481311;204426,724084502;5673;146;;;;;17,4315789473684;5,06515627900671;12,3664226683617;0,362226877706771;0,252556599370892;45,8015654383767;36,969;28,633;23,014;38,96;2,99;149,224;122,023;-21,549;54,0872022910728;38,1110861599088;26,6879169384369;6,2836440866709;70,0266500578287;804,501132717454;;97,6190476190476;0,080620801707818;0,485176199512216;0,241895658241129;0,88671226518008;70,3296703296703;70,3296703296703;100;71,875;48,4375;68,1318681318681;;71,875;71,09375;21,09375;29,6703296703297;102,439024390244;;;1,118240987;719,76985562139;84,7312770960643
129;025/013:4;Nubia;148;25;X-group;male;691,423788840905;29,5181287752773;32,3589478954314;103,989017241558;15,6397796566892;0,803487701886162;180,72626835803;12,2827885781852;19,4243166056392;53,1845866551439;15,6512956493678;0,802896507476475;166,610404566616;11,8728338945864;19,4079958295482;53,051044572672;16,8921823194202;0,743916349985885;15,9435005348391;36,3268259521202;347,336672924646;185;128;131;58;119;84;88;42;36;34;102;82;44;25;56,8181818181818;91,220916300078;21813,9696970766;211243,667161669;211229,680205868;4988;148;-3,05953363247129;-1,18610305142366;2,61400419295544;0,278253060242353;32,3529411764706;16,3488786911753;16,0040624852953;0,634022719663422;0,278266578626419;64,0162499411813;36,969;28,633;23,014;38,96;2,99;149,224;122,023;-21,549;53,117815613908;38,8323124351875;24,1556224727716;20,3833254172811;62,2049549922843;881,350519347504;;116,666666666667;0,216683336222005;-1,16154723384286;1,39614364464429;0,500644540952772;69,1891891891892;70,8108108108108;102,34375;68,75;48,7394957983193;69,0476190476191;68,9075630252101;73,9495798319328;70,5882352941177;21,0084033613445;29,7619047619048;85,7142857142857;97,6190476190476;-1,77581666015043;1,126939355;779,192678628026;102,157840719478
130;63/006:4;Nubia;148;63;X-group;male;1043,8056168288;34,8189425613845;44,4168066141285;137,562378643485;18,1292452473527;0,693154648354386;225,19813417257;13,3299394266532;20,8944207776068;59,3573217267643;15,6452967761922;0,80320436193206;227,354175983127;13,0675262829893;21,767965118156;60,0004728857756;15,8345749795415;0,793603278306813;26,5629460303136;18,8689994550614;452,552310155697;183;130;135;68;129;91;94;47;38;;;;49;27;55,1020408163265;78,3913685283016;35164,4112841357;337644,968859833;337644,667343783;6290;149,333333333333;;;;;;;;0,329326167047838;0,463610867258529;;36,969;28,633;23,014;38,96;2,99;149,224;122,023;-21,549;59,67889730627;42,6623858957628;26,3974657096425;-7,69394657525215;61,8752682377857;1510,57537702964;;123,684210526316;0,141992466548351;0,176794430265485;0,051418131129382;0,974753856321776;71,0382513661202;73,7704918032787;103,846153846154;72,3076923076923;52,7131782945737;74,7252747252747;;72,8682170542636;70,5426356589147;20,9302325581395;29,6703296703297;80,8510638297872;;;1,080292616;1127,61550039948;382,959876630161
131;025/316;Nubia;148;25;X-group;male;627,887633175967;27,6768386152613;31,0944697072981;103,16631621519;16,9509451039463;0,741337461557448;164,800283748461;12,2724431428051;17,9708018372427;50,5267821179464;15,4912094392451;0,811193642668327;174,772602852392;12,6093464945746;18,7388013155706;53,124665927248;16,1480122388821;0,778199225295431;20,2532517873738;23,4709931181609;339,572886600853;183;130;127;66;;83;88;48;37;36;110;92;47;26;55,3191489361702;89,0088780281251;23219,0524746437;225691,973632714;225684,110771421;5643;146,666666666667;;;;;20,4078947368421;2,64230699254047;17,7655877443016;0,409646108624838;0,3534859279251;68,3291836319293;36,969;28,633;23,014;38,96;2,99;149,224;122,023;-21,549;51,8257240225972;36,7096031528132;24,8817896373798;3,21774133078702;67,7800561716858;845,243685404245;;129,72972972973;0,859744696328892;-0,251703001183903;0,802515343670642;0,671457063346078;71,0382513661202;69,3989071038251;97,6923076923077;67,6923076923077;;79,5180722891566;;;;;31,3253012048193;77,0833333333333;110,843373493976;;1,137701176;714,348498660154;130,895186744091
